segment,date_extract,income_statement,actual_month,forecast_month,budget_month,prev_year_month
DE,2022-08-01,Adjustments integration,-3.369148600000001,6.89424,0.0,-0.5574431659999999
DE,2022-08-01,Personnel expenses,-3.175641310000003,-19.120948999999996,-8.150798000000002,-7.483215561999998
DE,2022-08-01,Adjustments Personnel expenses,-3.337248690000001,8.21372,0.0,0.6378015619999999
DE,2022-08-01,Gross profit,10.356200950000101,12.266799999999947,13.038995999999926,11.914848539999866
DE,2022-08-01,Adjustments M&A,-0.09929112000000018,-0.0026800000000000157,0.0,-0.09307830400000011
DE,2022-08-01,Adjustments Various / Reserve,0.009023029999999932,1.1907199999999998,0.0,-0.0009580579999999
DE,2022-08-01,EBIT,-7.497668000000004,-11.280648999999997,-6.930943999999997,-9.739877
DE,2022-08-01,External Revenues in LC,87.80252193774152,97.77324897300002,97.09298044499997,98.92982074500003
DE,2022-08-01,Adjustments Gross Profit,0.005697049999999981,-0.006240000000000023,0.0,0.0036034599999998917
DE,2022-08-01,Consolidated Revenues,58.20790699999998,73.65591999999992,85.03792499999986,74.20877599999994
DE,2022-08-01,Distribution expenses,-2.287671999999997,-2.7372799999999984,-2.431799999999999,-2.4785310000000003
DE,2022-09-01,EBITDA adjusted,-2.241335594000013,11.782588000000032,-5.978139000000013,-6.798311307999938
DE,2022-09-01,Distribution expenses,-2.188427000000001,-1.4503200000000014,-2.4086999999999996,-2.413720999999999
DE,2022-09-01,Adjustments Other operating income,-0.3396218040000001,12.411,0.0,-0.04560979000000004
DE,2022-09-01,Marketing expenses,-2.6567680000000067,0.8036900000000102,-4.088384999999995,-5.082544999999996
DE,2022-09-01,Other operating income,1.3883738040000007,-3.905927,0.28333700000000006,0.65261879
DE,2022-09-01,EBIT,-5.651021,19.340390000000006,-8.06442100000001,-9.235352000000006
DE,2022-09-01,Adjustments Personnel expenses,-0.28257554599999857,-3.1567199999999995,0.0,0.000173493
DE,2022-09-01,Personnel expenses,-6.949618454000003,3.014840999999997,-8.162875,-7.1256204929999925
DE,2022-09-01,EBITDA reported,-2.9802759999999964,21.117307999999994,-5.978138999999999,-6.927491000000003
DE,2022-09-01,External Revenues,86.46400000000006,53.19579999999996,108.70754999999997,119.36025258500001
DE,2022-09-01,Adjustments Various / Reserve,0.004923958000000006,0.24328000000000005,0.0,-0.0027479319999998975
DE,2022-09-01,External Revenues in LC,97.54446244752137,90.55004837499996,112.470735795,119.36025258500001
DE,2022-09-01,Adjustments Other operating expenses,-0.1217741859999999,0.11319999999999997,0.0,-0.08472808500000006
DE,2022-09-01,Adjustments M&A,-1.0576928639999998,11.734679999999999,0.0,-0.045545186000000015
DE,2022-09-01,Adjustments Gross Profit,0.005031129999999995,-0.0327599999999999,0.0,0.0009846900000001
DE,2022-09-01,Consolidated Revenues,64.415708,33.443631000000096,100.47061500000007,97.23992200000009
DE,2022-09-01,EAT,-7.0573260000000175,19.2774,-10.114342000000008,-10.186903000000001
DE,2022-09-01,Gross profit,11.21932286999997,10.859871000000027,12.404584999999983,12.05245331000009
DE,2022-09-01,Other operating expenses,-3.054218814000002,2.4604329999999983,-4.006101000000001,-4.881496915000007
DE,2022-09-01,Adjustments integration,0.3138285000000005,-2.64324,0.0,-0.08088657399999999
DE,2022-10-01,Adjustments integration,-0.7430189249999986,-0.027000000000000135,0.0,-0.0867744319999999
DE,2022-10-01,Adjustments Personnel expenses,-0.497191076,0.0019999999999997797,0.0,0.000671661
DE,2022-10-01,EBITDA reported,-4.150274000000003,-6.1894749999999945,-9.918266000000003,-15.035914999999989
DE,2022-10-01,Adjustments Gross Profit,0.0028789150000001484,0.0,0.0,0.0038121300000000247
DE,2022-10-01,Marketing expenses,-2.9023869999999903,-8.70112000000001,-8.136554999999994,-11.094197000000015
DE,2022-10-01,EBITDA adjusted,-3.3579964750000926,-6.140475000000102,-9.918265999999846,-14.89234213200011
DE,2022-10-01,Adjustments Various / Reserve,0.0028175890000001758,0.0,0.0,-0.011028674000000294
DE,2022-10-01,Other operating income,0.7066185370000007,-0.8532589999999995,0.021887000000000004,0.8414228700000006
DE,2022-10-01,Adjustments Other operating expenses,-0.5179558269999999,-0.31099999999999994,0.0,-0.10203678899999968
DE,2022-10-01,External Revenues in LC,85.58740734130163,95.84699211500003,101.65400334899994,102.61135518699984
DE,2022-10-01,Adjustments M&A,-0.05207618900000277,-0.02200000000000024,0.0,-0.045769761999999825
DE,2022-10-01,EBIT,-6.801372999999998,-8.567748000000002,-11.998248999999987,-17.45546499999999
DE,2022-10-01,Consolidated Revenues,64.64856199999997,69.76691999999991,94.67094000000009,78.19443999999987
DE,2022-10-01,Distribution expenses,-2.132168,-2.751999999999999,-2.593499999999999,-2.5456520000000005
DE,2022-10-01,Gross profit,11.69752308499993,13.145919999999933,14.178562000000142,12.513121869999893
DE,2022-10-01,Personnel expenses,-7.665180923999991,-4.997436999999998,-9.450699,-7.376321661000013
DE,2022-10-01,EAT,-8.45241799999998,-10.160568999999995,-14.16896899999999,-18.801500000000004
DE,2022-10-01,Adjustments Other operating income,0.21999046299999847,0.2599999999999998,0.0,-0.046019869999999796
DE,2022-10-01,Other operating expenses,-3.0624021730000024,-1.9825790000000012,-3.9379610000000014,-7.230716211000001
DE,2022-10-01,External Revenues,78.05200000000002,89.63800000000003,99.76785000000007,102.61135518699984
EU,2021-09-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
EU,2021-09-01,Marketing expenses,-2.0023470000000003,-1.5368999999999993,-2.0530799999999996,-0.879162
EU,2021-09-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0
EU,2021-09-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0
EU,2021-09-01,Distribution expenses,-0.7981439999999989,-1.080189999999999,-1.0659599999999996,-0.637804
EU,2021-09-01,Gross profit,1.5808170000000086,2.363120000000002,2.393279999999992,1.308217999999993
EU,2021-09-01,Consolidated Revenues,6.416361000000002,9.065530000000003,9.622799999999998,5.214471999999994
EU,2021-09-01,External Revenues in LC,6.1713768546818315,8.730519336000008,9.354812612999993,5.214471999999994
EU,2021-09-01,Other operating expenses,-0.7677739999999988,-0.6768900000000002,-0.6156000000000006,-0.5503929999999997
EU,2021-09-01,Adjustments Personnel expenses,-0.19778862000000008,-0.1988700000000001,-0.19644000000000017,-0.3207412159999996
EU,2021-09-01,Adjustments M&A,-0.19778862000000008,-0.1988700000000001,-0.19644000000000017,-0.3207412159999996
EU,2021-09-01,External Revenues,6.417000000000002,9.065530000000003,9.622799999999998,5.214471999999994
EU,2021-09-01,EBIT,-2.4141259999999996,-1.3799399999999995,-1.7884799999999998,-1.4335470000000008
EU,2021-09-01,Adjustments integration,0.0,0.0,0.0,0.0
EU,2021-09-01,Other operating income,0.9104100000000015,1.0104300000000004,1.0033199999999995,0.5998339999999995
EU,2021-09-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
EU,2021-09-01,EAT,-2.438091,-1.38321,-1.7960399999999996,-1.447139
EU,2021-09-01,EBITDA adjusted,-2.153342379999984,-1.1113099999999978,-1.5250800000000089,-1.0489817840000075
EU,2021-09-01,Personnel expenses,-1.076304379999998,-1.1908800000000017,-1.1870399999999997,-0.889674784000003
EU,2021-09-01,EBITDA reported,-2.3511310000000005,-1.310179999999999,-1.721519999999999,-1.3697230000000005
DE,2022-06-01,ACTIVE_CUSTOMER_OTC,1036543.0,,,
DE,2022-06-01,ACTIVE_CUSTOMER_RX,133165.0,,,
DE,2022-06-01,ACTIVE_CUSTOMER,1189704.0,,,
DE,2022-06-01,CUSTOMER_NEW,271044.0,,,
DE,2022-06-01,CUSTOMER_REPEAT,918666.0,,,
DE,2022-06-01,CUSTOMER_NEW_OTC,260420.0,,,
DE,2022-06-01,CUSTOMER_NEW_RX,4560.0,,,
DE,2022-06-01,ORDERS_CUSTOMER_NEW,278633.0,,,
DE,2022-06-01,ORDERS_CUSTOMER_REPEAT,1405724.0,,,
DE,2022-06-01,ORDERS,1684357.0,,,
DE,2022-06-01,ORDERS_CUSTOMER_OTC,1510082.0,,,
DE,2022-06-01,ORDERS_CUSTOMER_RX,153745.0,,,
DE,2022-06-01,NET_SALES,74919837.1924,,,
DE,2022-06-01,NET_SALES_CUSTOMER_OTC,58628396.970699996,,,
DE,2022-06-01,NET_SALES_CUSTOMER_RX,16137292.8676,,,
DE,2022-06-01,SALES_NET_ONLINE,56515729.2576,,,
DE,2022-06-01,ORDERS_ONLINE,1467481.0,,,
DE,2022-06-01,ACTIVE_CUSTOMER_1Y_ROLLING,8350327.0,,,
DE,2022-06-01,BASKET_AVG,42.252044808474,,,
DE,2022-06-01,BASKET_AVG_OTC,37.942997357818996,,,
DE,2022-06-01,BASKET_AVG_RX,108.51990810672025,,,
DE,2022-06-01,NPS,38.680498333333,,,
DE,2022-06-01,SITE_VISITS,3328411.0,,,
DE,2022-06-01,ORDERS_1Y_ROLLING,23285134,,,
CH,2020-07-01,ACTIVE_CUSTOMER_OTC,11792.0,,,
CH,2020-07-01,ACTIVE_CUSTOMER_RX,30354.0,,,
CH,2020-07-01,ACTIVE_CUSTOMER,42146.0,,,
CH,2020-07-01,CUSTOMER_NEW,5905.0,,,
CH,2020-07-01,CUSTOMER_REPEAT,36241.0,,,
CH,2020-07-01,CUSTOMER_NEW_OTC,4602.0,,,
CH,2020-07-01,CUSTOMER_NEW_RX,1303.0,,,
CH,2020-07-01,ORDERS_CUSTOMER_NEW,6360.0,,,
CH,2020-07-01,ORDERS_CUSTOMER_REPEAT,48844.0,,,
CH,2020-07-01,ORDERS,55204.0,,,
CH,2020-07-01,ORDERS_CUSTOMER_OTC,12810.0,,,
CH,2020-07-01,ORDERS_CUSTOMER_RX,41499.0,,,
CH,2020-07-01,NET_SALES,10942362.14,,,
CH,2020-07-01,NET_SALES_CUSTOMER_OTC,992953.69,,,
CH,2020-07-01,NET_SALES_CUSTOMER_RX,9802265.45,,,
CH,2020-07-01,ACTIVE_CUSTOMER_1Y_ROLLING,173988.0,,,
CH,2020-07-01,BASKET_AVG,198.22,,,
CH,2020-07-01,BASKET_AVG_OTC,77.51,,,
CH,2020-07-01,BASKET_AVG_RX,236.2,,,
CH,2020-07-01,ORDERS_1Y_ROLLING,395403.0,,,
CH,2020-08-01,ACTIVE_CUSTOMER_OTC,13126.0,,,
CH,2020-08-01,ACTIVE_CUSTOMER_RX,29545.0,,,
CH,2020-08-01,ACTIVE_CUSTOMER,42671.0,,,
CH,2020-08-01,CUSTOMER_NEW,7096.0,,,
CH,2020-08-01,CUSTOMER_REPEAT,35575.0,,,
CH,2020-08-01,CUSTOMER_NEW_OTC,5925.0,,,
CH,2020-08-01,CUSTOMER_NEW_RX,1171.0,,,
CH,2020-08-01,ORDERS_CUSTOMER_NEW,7611.0,,,
CH,2020-08-01,ORDERS_CUSTOMER_REPEAT,46956.0,,,
CH,2020-08-01,ORDERS,54567.0,,,
CH,2020-08-01,ORDERS_CUSTOMER_OTC,14361.0,,,
CH,2020-08-01,ORDERS_CUSTOMER_RX,39472.0,,,
CH,2020-08-01,NET_SALES,10603000.03,,,
CH,2020-08-01,NET_SALES_CUSTOMER_OTC,999716.81,,,
CH,2020-08-01,NET_SALES_CUSTOMER_RX,9451655.43,,,
CH,2020-08-01,ACTIVE_CUSTOMER_1Y_ROLLING,179242.0,,,
CH,2020-08-01,BASKET_AVG,194.31,,,
CH,2020-08-01,BASKET_AVG_OTC,69.61,,,
CH,2020-08-01,BASKET_AVG_RX,239.45,,,
CH,2020-08-01,ORDERS_1Y_ROLLING,449970.0,,,
CH,2020-09-01,ACTIVE_CUSTOMER_OTC,14553.0,,,
CH,2020-09-01,ACTIVE_CUSTOMER_RX,31495.0,,,
CH,2020-09-01,ACTIVE_CUSTOMER,46048.0,,,
CH,2020-09-01,CUSTOMER_NEW,6641.0,,,
CH,2020-09-01,CUSTOMER_REPEAT,39407.0,,,
CH,2020-09-01,CUSTOMER_NEW_OTC,5313.0,,,
CH,2020-09-01,CUSTOMER_NEW_RX,1328.0,,,
CH,2020-09-01,ORDERS_CUSTOMER_NEW,7246.0,,,
CH,2020-09-01,ORDERS_CUSTOMER_REPEAT,52566.0,,,
CH,2020-09-01,ORDERS,59812.0,,,
CH,2020-09-01,ORDERS_CUSTOMER_OTC,16120.0,,,
CH,2020-09-01,ORDERS_CUSTOMER_RX,42790.0,,,
CH,2020-09-01,NET_SALES,12067884.02,,,
CH,2020-09-01,NET_SALES_CUSTOMER_OTC,1349911.19,,,
CH,2020-09-01,NET_SALES_CUSTOMER_RX,10536912.59,,,
CH,2020-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,183270.0,,,
CH,2020-09-01,BASKET_AVG,201.76,,,
CH,2020-09-01,BASKET_AVG_OTC,83.74,,,
CH,2020-09-01,BASKET_AVG_RX,246.25,,,
CH,2020-09-01,ORDERS_1Y_ROLLING,509782.0,,,
CH,2020-11-01,ACTIVE_CUSTOMER_OTC,16380.0,,,
CH,2020-11-01,ACTIVE_CUSTOMER_RX,31899.0,,,
CH,2020-11-01,ACTIVE_CUSTOMER,48279.0,,,
CH,2020-11-01,CUSTOMER_NEW,8041.0,,,
CH,2020-11-01,CUSTOMER_REPEAT,40238.0,,,
CH,2020-11-01,CUSTOMER_NEW_OTC,6559.0,,,
CH,2020-11-01,CUSTOMER_NEW_RX,1482.0,,,
CH,2020-11-01,ORDERS_CUSTOMER_NEW,8905.0,,,
CH,2020-11-01,ORDERS_CUSTOMER_REPEAT,53765.0,,,
CH,2020-11-01,ORDERS,62670.0,,,
CH,2020-11-01,ORDERS_CUSTOMER_OTC,18449.0,,,
CH,2020-11-01,ORDERS_CUSTOMER_RX,43260.0,,,
CH,2020-11-01,NET_SALES,12977125.17,,,
CH,2020-11-01,NET_SALES_CUSTOMER_OTC,1551325.54,,,
CH,2020-11-01,NET_SALES_CUSTOMER_RX,11206934.84,,,
CH,2020-11-01,ACTIVE_CUSTOMER_1Y_ROLLING,193280.0,,,
CH,2020-11-01,BASKET_AVG,207.07,,,
CH,2020-11-01,BASKET_AVG_OTC,84.09,,,
CH,2020-11-01,BASKET_AVG_RX,259.06,,,
CH,2020-11-01,ORDERS_1Y_ROLLING,632959.0,,,
CH,2021-08-01,ACTIVE_CUSTOMER_OTC,16585.0,,,
CH,2021-08-01,ACTIVE_CUSTOMER_RX,40659.0,,,
CH,2021-08-01,ACTIVE_CUSTOMER,57244.0,,,
CH,2021-08-01,CUSTOMER_NEW,12099.0,,,
CH,2021-08-01,CUSTOMER_REPEAT,45145.0,,,
CH,2021-08-01,CUSTOMER_NEW_OTC,5491.0,,,
CH,2021-08-01,CUSTOMER_NEW_RX,6608.0,,,
CH,2021-08-01,ORDERS_CUSTOMER_NEW,12732.0,,,
CH,2021-08-01,ORDERS_CUSTOMER_REPEAT,58672.0,,,
CH,2021-08-01,ORDERS,71404.0,,,
CH,2021-08-01,ORDERS_CUSTOMER_OTC,17879.0,,,
CH,2021-08-01,ORDERS_CUSTOMER_RX,52375.0,,,
CH,2021-08-01,NET_SALES,12654179.51,,,
CH,2021-08-01,NET_SALES_CUSTOMER_OTC,1460382.6,,,
CH,2021-08-01,NET_SALES_CUSTOMER_RX,11026829.92,,,
CH,2021-08-01,ACTIVE_CUSTOMER_1Y_ROLLING,293622.0,,,
CH,2021-08-01,BASKET_AVG,177.22,,,
CH,2021-08-01,BASKET_AVG_OTC,81.68,,,
CH,2021-08-01,BASKET_AVG_RX,210.54,,,
CH,2021-08-01,ORDERS_1Y_ROLLING,843373.0,,,
CH,2021-12-01,ACTIVE_CUSTOMER_OTC,17667.0,,,
CH,2021-12-01,ACTIVE_CUSTOMER_RX,33160.0,,,
CH,2021-12-01,ACTIVE_CUSTOMER,50827.0,,,
CH,2021-12-01,CUSTOMER_NEW,7523.0,,,
CH,2021-12-01,CUSTOMER_REPEAT,43304.0,,,
CH,2021-12-01,CUSTOMER_NEW_OTC,6072.0,,,
CH,2021-12-01,CUSTOMER_NEW_RX,1451.0,,,
CH,2021-12-01,ORDERS_CUSTOMER_NEW,8354.0,,,
CH,2021-12-01,ORDERS_CUSTOMER_REPEAT,59682.0,,,
CH,2021-12-01,ORDERS,68036.0,,,
CH,2021-12-01,ORDERS_CUSTOMER_OTC,19522.0,,,
CH,2021-12-01,ORDERS_CUSTOMER_RX,47645.0,,,
CH,2021-12-01,NET_SALES,13762079.86,,,
CH,2021-12-01,NET_SALES_CUSTOMER_OTC,1611848.87,,,
CH,2021-12-01,NET_SALES_CUSTOMER_RX,11957543.02,,,
CH,2021-12-01,ACTIVE_CUSTOMER_1Y_ROLLING,309179.0,,,
CH,2021-12-01,BASKET_AVG,202.28,,,
CH,2021-12-01,BASKET_AVG_OTC,82.57,,,
CH,2021-12-01,BASKET_AVG_RX,250.97,,,
CH,2021-12-01,ORDERS_1Y_ROLLING,872850.0,,,
CH,2022-06-01,ACTIVE_CUSTOMER_OTC,12226.0,,,
CH,2022-06-01,ACTIVE_CUSTOMER_RX,29938.0,,,
CH,2022-06-01,ACTIVE_CUSTOMER,42164.0,,,
CH,2022-06-01,CUSTOMER_NEW,4512.0,,,
CH,2022-06-01,CUSTOMER_REPEAT,37652.0,,,
CH,2022-06-01,CUSTOMER_NEW_OTC,3176.0,,,
CH,2022-06-01,CUSTOMER_NEW_RX,1336.0,,,
CH,2022-06-01,ORDERS_CUSTOMER_NEW,4891.0,,,
CH,2022-06-01,ORDERS_CUSTOMER_REPEAT,51024.0,,,
CH,2022-06-01,ORDERS,55915.0,,,
CH,2022-06-01,ORDERS_CUSTOMER_OTC,13074.0,,,
CH,2022-06-01,ORDERS_CUSTOMER_RX,42069.0,,,
CH,2022-06-01,NET_SALES,13413676.86,,,
CH,2022-06-01,NET_SALES_CUSTOMER_OTC,1068095.38,,,
CH,2022-06-01,NET_SALES_CUSTOMER_RX,12028693.31,,,
CH,2022-06-01,ACTIVE_CUSTOMER_1Y_ROLLING,232941.0,,,
CH,2022-06-01,BASKET_AVG,239.89,,,
CH,2022-06-01,BASKET_AVG_OTC,81.7,,,
CH,2022-06-01,BASKET_AVG_RX,285.93,,,
CH,2022-06-01,ORDERS_1Y_ROLLING,749999.0,,,
EU,2020-09-01,ACTIVE_CUSTOMER,966295.0,,,
EU,2020-09-01,CUSTOMER_NEW,57891.0,,,
EU,2020-09-01,CUSTOMER_REPEAT,59761.0,,,
EU,2020-09-01,CUSTOMER_NEW_OTC,57891.0,,,
EU,2020-09-01,NET_SALES,4469895.16,,,
EU,2020-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,966295.0,,,
EU,2020-09-01,BASKET_AVG,34.46918644642885,,,
EU,2020-09-01,SITE_VISITS,5858019.0,,,
EU,2020-09-01,ROAS,5.625668370377478,,,
EU,2020-09-01,ORDERS_1Y_ROLLING,1553123.054615,,,
EU,2020-11-01,ACTIVE_CUSTOMER,1037696.0,,,
EU,2020-11-01,CUSTOMER_NEW,90530.0,,,
EU,2020-11-01,CUSTOMER_REPEAT,77965.0,,,
EU,2020-11-01,CUSTOMER_NEW_OTC,90530.0,,,
EU,2020-11-01,NET_SALES,6502277.16,,,
EU,2020-11-01,ACTIVE_CUSTOMER_1Y_ROLLING,1037696.0,,,
EU,2020-11-01,BASKET_AVG,34.80745989175995,,,
EU,2020-11-01,SITE_VISITS,8250468.0,,,
EU,2020-11-01,ROAS,4.813527340693015,,,
EU,2020-11-01,ORDERS_1Y_ROLLING,1676923.999872,,,
EU,2021-02-01,ACTIVE_CUSTOMER,1103811.0,,,
EU,2021-02-01,CUSTOMER_NEW,66928.0,,,
EU,2021-02-01,CUSTOMER_REPEAT,73699.0,,,
EU,2021-02-01,CUSTOMER_NEW_OTC,66928.0,,,
EU,2021-02-01,NET_SALES,5366146.890000001,,,
EU,2021-02-01,ACTIVE_CUSTOMER_1Y_ROLLING,1103811.0,,,
EU,2021-02-01,BASKET_AVG,34.87318938625907,,,
EU,2021-02-01,SITE_VISITS,5686786.0,,,
EU,2021-02-01,ROAS,6.50903770418362,,,
EU,2021-02-01,ORDERS_1Y_ROLLING,1816139.975496,,,
DE,2020-09-01,ACTIVE_CUSTOMER_OTC,1016967.0,,,
DE,2020-09-01,ACTIVE_CUSTOMER_RX,172867.0,,,
DE,2020-09-01,ACTIVE_CUSTOMER,1244539.0,,,
DE,2020-09-01,CUSTOMER_NEW,432841.0,,,
DE,2020-09-01,CUSTOMER_REPEAT,811704.0,,,
DE,2020-09-01,CUSTOMER_NEW_OTC,403634.0,,,
DE,2020-09-01,CUSTOMER_NEW_RX,13348.0,,,
DE,2020-09-01,ORDERS_CUSTOMER_NEW,450684.0,,,
DE,2020-09-01,ORDERS_CUSTOMER_REPEAT,1286960.0,,,
DE,2020-09-01,ORDERS,1737644.0,,,
DE,2020-09-01,ORDERS_CUSTOMER_OTC,1481074.0,,,
DE,2020-09-01,ORDERS_CUSTOMER_RX,199904.0,,,
DE,2020-09-01,NET_SALES,79412794.3413,,,
DE,2020-09-01,NET_SALES_CUSTOMER_OTC,58099588.5956,,,
DE,2020-09-01,NET_SALES_CUSTOMER_RX,20766984.793799996,,,
DE,2020-09-01,SALES_NET_ONLINE,56354748.4614,,,
DE,2020-09-01,ORDERS_ONLINE,1460796.0,,,
DE,2020-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,4909299.0,,,
DE,2020-09-01,BASKET_AVG,43.22880183134975,,,
DE,2020-09-01,BASKET_AVG_OTC,39.512474666160244,,,
DE,2020-09-01,BASKET_AVG_RX,98.00322406466674,,,
DE,2020-09-01,NPS,68.420557,,,
DE,2020-09-01,ORDERS_1Y_ROLLING,18766207,,,
EU,2020-02-01,ACTIVE_CUSTOMER,624252.0,,,
EU,2020-02-01,CUSTOMER_NEW,53268.0,,,
EU,2020-02-01,CUSTOMER_REPEAT,44909.0,,,
EU,2020-02-01,CUSTOMER_NEW_OTC,53268.0,,,
EU,2020-02-01,NET_SALES,3338205.4699999997,,,
EU,2020-02-01,ACTIVE_CUSTOMER_1Y_ROLLING,624252.0,,,
EU,2020-02-01,BASKET_AVG,30.813730281072598,,,
EU,2020-02-01,SITE_VISITS,5185755.0,,,
EU,2020-02-01,ROAS,4.107044131397638,,,
EU,2020-02-01,ORDERS_1Y_ROLLING,975973.680108,,,
DE,2021-02-01,ACTIVE_CUSTOMER_OTC,1099047.0,,,
DE,2021-02-01,ACTIVE_CUSTOMER_RX,245850.0,,,
DE,2021-02-01,ACTIVE_CUSTOMER,1382660.0,,,
DE,2021-02-01,CUSTOMER_NEW,414862.0,,,
DE,2021-02-01,CUSTOMER_REPEAT,967804.0,,,
DE,2021-02-01,CUSTOMER_NEW_OTC,392070.0,,,
DE,2021-02-01,CUSTOMER_NEW_RX,13725.0,,,
DE,2021-02-01,ORDERS_CUSTOMER_NEW,431645.0,,,
DE,2021-02-01,ORDERS_CUSTOMER_REPEAT,1533170.0,,,
DE,2021-02-01,ORDERS,1964815.0,,,
DE,2021-02-01,ORDERS_CUSTOMER_OTC,1591915.0,,,
DE,2021-02-01,ORDERS_CUSTOMER_RX,332416.0,,,
DE,2021-02-01,NET_SALES,85174371.7035,,,
DE,2021-02-01,NET_SALES_CUSTOMER_OTC,58917102.3141,,,
DE,2021-02-01,NET_SALES_CUSTOMER_RX,25456713.1437,,,
DE,2021-02-01,SALES_NET_ONLINE,57070044.2744,,,
DE,2021-02-01,ORDERS_ONLINE,1521971.0,,,
DE,2021-02-01,ACTIVE_CUSTOMER_1Y_ROLLING,7144199.0,,,
DE,2021-02-01,BASKET_AVG,41.066083631001746,,,
DE,2021-02-01,BASKET_AVG_OTC,36.90000356065025,,,
DE,2021-02-01,BASKET_AVG_RX,159.09874773063999,,,
DE,2021-02-01,NPS,84.4007865,,,
DE,2021-02-01,SITE_VISITS,6207372.0,,,
DE,2021-02-01,ORDERS_1Y_ROLLING,20158068,,,
DE,2022-04-01,ACTIVE_CUSTOMER_OTC,1154415.0,,,
DE,2022-04-01,ACTIVE_CUSTOMER_RX,147614.0,,,
DE,2022-04-01,ACTIVE_CUSTOMER,1316043.0,,,
DE,2022-04-01,CUSTOMER_NEW,307734.0,,,
DE,2022-04-01,CUSTOMER_REPEAT,1008315.0,,,
DE,2022-04-01,CUSTOMER_NEW_OTC,298805.0,,,
DE,2022-04-01,CUSTOMER_NEW_RX,5205.0,,,
DE,2022-04-01,ORDERS_CUSTOMER_NEW,318671.0,,,
DE,2022-04-01,ORDERS_CUSTOMER_REPEAT,1491650.0,,,
DE,2022-04-01,ORDERS,1810321.0,,,
DE,2022-04-01,ORDERS_CUSTOMER_OTC,1624729.0,,,
DE,2022-04-01,ORDERS_CUSTOMER_RX,171039.0,,,
DE,2022-04-01,NET_SALES,82043988.6878,,,
DE,2022-04-01,NET_SALES_CUSTOMER_OTC,63422663.5088,,,
DE,2022-04-01,NET_SALES_CUSTOMER_RX,18484959.700000003,,,
DE,2022-04-01,SALES_NET_ONLINE,61197551.7525,,,
DE,2022-04-01,ORDERS_ONLINE,1577995.0,,,
DE,2022-04-01,ACTIVE_CUSTOMER_1Y_ROLLING,8504470.0,,,
DE,2022-04-01,BASKET_AVG,41.96763146623475,,,
DE,2022-04-01,BASKET_AVG_OTC,38.10563035811075,,,
DE,2022-04-01,BASKET_AVG_RX,110.17781610759599,,,
DE,2022-04-01,NPS,62.801916,,,
DE,2022-04-01,SITE_VISITS,5813620.0,,,
DE,2022-04-01,ORDERS_1Y_ROLLING,23702673,,,
DE,2021-11-01,ACTIVE_CUSTOMER_OTC,1344655.0,,,
DE,2021-11-01,ACTIVE_CUSTOMER_RX,155890.0,,,
DE,2021-11-01,ACTIVE_CUSTOMER,1533732.0,,,
DE,2021-11-01,CUSTOMER_NEW,437607.0,,,
DE,2021-11-01,CUSTOMER_REPEAT,1096131.0,,,
DE,2021-11-01,CUSTOMER_NEW_OTC,418251.0,,,
DE,2021-11-01,CUSTOMER_NEW_RX,9288.0,,,
DE,2021-11-01,ORDERS_CUSTOMER_NEW,454469.0,,,
DE,2021-11-01,ORDERS_CUSTOMER_REPEAT,1758682.0,,,
DE,2021-11-01,ORDERS,2213151.0,,,
DE,2021-11-01,ORDERS_CUSTOMER_OTC,1998089.0,,,
DE,2021-11-01,ORDERS_CUSTOMER_RX,180601.0,,,
DE,2021-11-01,NET_SALES,96295817.3804,,,
DE,2021-11-01,NET_SALES_CUSTOMER_OTC,77522144.5094,,,
DE,2021-11-01,NET_SALES_CUSTOMER_RX,18512640.544600002,,,
DE,2021-11-01,SALES_NET_ONLINE,75083349.2643,,,
DE,2021-11-01,ORDERS_ONLINE,1961388.0,,,
DE,2021-11-01,ACTIVE_CUSTOMER_1Y_ROLLING,8376208.0,,,
DE,2021-11-01,BASKET_AVG,41.384865361936,,,
DE,2021-11-01,BASKET_AVG_OTC,38.463153479343504,,,
DE,2021-11-01,BASKET_AVG_RX,99.23349192117274,,,
DE,2021-11-01,NPS,55.521351666667,,,
DE,2021-11-01,SITE_VISITS,8434032.0,,,
DE,2021-11-01,ORDERS_1Y_ROLLING,23244168,,,
EU,2022-01-01,ACTIVE_CUSTOMER,1216199.0,,,
EU,2022-01-01,CUSTOMER_NEW,73246.0,,,
EU,2022-01-01,CUSTOMER_REPEAT,95197.0,,,
EU,2022-01-01,CUSTOMER_NEW_OTC,73246.0,,,
EU,2022-01-01,NET_SALES,6387378.09,,,
EU,2022-01-01,ACTIVE_CUSTOMER_1Y_ROLLING,1216199.0,,,
EU,2022-01-01,BASKET_AVG,34.46693587813446,,,
EU,2022-01-01,SITE_VISITS,7953578.0,,,
EU,2022-01-01,ROAS,3.8677750009394214,,,
EU,2022-01-01,ORDERS_1Y_ROLLING,1971173.988434,,,
Group,2021-11-01,ACTIVE_CUSTOMER_OTC,1365892.0,,,
Group,2021-11-01,ACTIVE_CUSTOMER_RX,187698.0,,,
